OrderID,Supplier,ProductCategory,Region,OrderDate,DeliveryDate,UnitsOrdered,UnitPrice,InventoryStock,DeliveryStatus,DelayDays,ContractID,TotalPrice,IsLate
ORD01866,Supplier_C,Furniture,East,2023-01-13 01:00:00,2023-08-20 08:00:00,52,189.08,280,Delivered,22,CON1866,9832.16,Yes
ORD01867,Supplier_B,Furniture,East,2023-12-18 01:00:00,2023-02-23 15:00:00,23,403.94,915,Delivered,24,CON1867,9290.62,Yes
ORD01868,Supplier_C,Electronics,West,2023-01-17 23:00:00,2023-09-06 23:00:00,21,269.14,256,Delivered,0,CON1868,5651.94,No
ORD01869,Supplier_A,Food,South,2023-01-29 21:00:00,2023-04-26 11:00:00,6,57.21,93,Delivered,21,CON1869,343.26,Yes
ORD01870,Supplier_D,Clothing,North,2023-02-18 17:00:00,2023-11-01 08:00:00,20,399.56,323,Delayed,11,CON1870,7991.2,Yes
ORD01871,Supplier_C,Furniture,South,2023-12-26 07:00:00,2023-02-16 13:00:00,76,476.77,790,Delivered,8,CON1871,36234.52,Yes
ORD01872,Supplier_D,Food,West,2023-11-21 06:00:00,2023-06-07 19:00:00,40,34.72,738,Pending,25,CON1872,1388.8,Yes
ORD01873,Supplier_B,Clothing,West,2023-05-07 20:00:00,2023-11-04 07:00:00,9,198.72,361,Delayed,26,CON1873,1788.48,Yes
ORD01874,Supplier_A,Clothing,South,2023-08-19 10:00:00,2023-01-11 16:00:00,50,246.32,661,Pending,0,CON1874,12316.0,No
ORD01875,Supplier_D,Electronics,East,2023-07-28 00:00:00,2023-03-30 13:00:00,28,77.5,350,Delivered,2,CON1875,2170.0,Yes
ORD01876,Supplier_C,Furniture,West,2023-06-13 12:00:00,2023-03-27 12:00:00,11,434.52,61,Delivered,17,CON1876,4779.72,Yes
ORD01877,Supplier_B,Furniture,West,2023-10-18 10:00:00,2023-09-18 17:00:00,96,145.65,640,Delivered,4,CON1877,13982.4,Yes
ORD01878,Supplier_A,Furniture,East,2023-05-19 00:00:00,2023-11-28 06:00:00,75,392.59,186,Delayed,2,CON1878,29444.25,Yes
ORD01879,Supplier_A,Electronics,North,2023-06-29 22:00:00,2023-03-23 09:00:00,88,337.14,579,Delayed,22,CON1879,29668.32,Yes
ORD01880,Supplier_C,Food,South,2023-03-12 08:00:00,2023-12-26 07:00:00,56,301.03,914,Cancelled,-3,CON1880,16857.68,No
ORD01881,Supplier_C,Clothing,West,2023-01-20 11:00:00,2023-05-21 04:00:00,79,100.11,541,Cancelled,21,CON1881,7908.69,Yes
ORD01882,Supplier_D,Furniture,West,2023-04-11 22:00:00,2023-03-25 09:00:00,35,114.25,896,Delivered,26,CON1882,3998.75,Yes
ORD01883,Supplier_D,Furniture,North,2023-10-31 07:00:00,2023-04-12 13:00:00,81,28.44,303,Delivered,-7,CON1883,2303.64,No
ORD01884,Supplier_A,Electronics,West,2023-07-07 19:00:00,2023-12-02 10:00:00,25,124.15,786,Cancelled,7,CON1884,3103.75,Yes
ORD01885,Supplier_D,Food,East,2023-07-16 17:00:00,2023-08-15 18:00:00,99,175.99,638,Delivered,12,CON1885,17423.01,Yes
ORD01886,Supplier_C,Electronics,North,2023-08-12 19:00:00,2023-09-10 01:00:00,19,417.41,435,Cancelled,18,CON1886,7930.79,Yes
ORD01887,Supplier_D,Food,South,2023-11-11 05:00:00,2023-07-26 17:00:00,31,186.36,212,Cancelled,-9,CON1887,5777.16,No
ORD01888,Supplier_B,Furniture,North,2023-03-03 22:00:00,2023-05-31 21:00:00,81,378.54,405,Pending,2,CON1888,30661.74,Yes
ORD01889,Supplier_D,Electronics,South,2023-06-06 05:00:00,2023-02-28 10:00:00,50,222.52,817,Cancelled,5,CON1889,11126.0,Yes
ORD01890,Supplier_D,Food,East,2023-12-02 19:00:00,2023-01-27 20:00:00,87,393.51,961,Delayed,-3,CON1890,34235.37,No
ORD01891,Supplier_B,Food,East,2023-04-15 07:00:00,2023-02-09 17:00:00,63,488.25,133,Cancelled,8,CON1891,30759.75,Yes
ORD01892,Supplier_D,Food,North,2023-11-24 07:00:00,2023-10-01 16:00:00,47,123.72,959,Delivered,21,CON1892,5814.84,Yes
ORD01893,Supplier_D,Clothing,North,2023-10-21 23:00:00,2023-11-13 12:00:00,1,431.86,916,Pending,-8,CON1893,431.86,No
ORD01894,Supplier_D,Food,South,2023-01-17 15:00:00,2023-09-01 18:00:00,58,312.8,992,Cancelled,21,CON1894,18142.4,Yes
ORD01895,Supplier_B,Food,South,2023-07-02 14:00:00,2023-02-11 14:00:00,10,409.56,914,Delayed,10,CON1895,4095.6,Yes
ORD01896,Supplier_A,Clothing,West,2023-03-06 03:00:00,2023-03-13 09:00:00,8,327.54,218,Delayed,14,CON1896,2620.32,Yes
ORD01897,Supplier_D,Food,West,2023-12-18 04:00:00,2023-07-15 15:00:00,26,214.86,420,Delayed,6,CON1897,5586.36,Yes
ORD01898,Supplier_A,Electronics,East,2023-10-27 09:00:00,2023-10-17 08:00:00,34,117.9,318,Cancelled,14,CON1898,4008.6,Yes
ORD01899,Supplier_B,Food,South,2023-07-24 14:00:00,2023-10-11 08:00:00,19,39.67,156,Delayed,22,CON1899,753.73,Yes
ORD01900,Supplier_C,Furniture,East,2023-07-07 21:00:00,2023-12-16 01:00:00,78,270.08,187,Delayed,20,CON1900,21066.24,Yes
ORD01901,Supplier_B,Clothing,West,2023-09-10 03:00:00,2023-11-22 08:00:00,72,495.21,475,Delayed,25,CON1901,35655.12,Yes
ORD01902,Supplier_D,Clothing,North,2023-09-14 08:00:00,2023-01-29 10:00:00,1,370.33,161,Pending,12,CON1902,370.33,Yes
ORD01903,Supplier_C,Clothing,West,2023-12-25 19:00:00,2023-05-02 17:00:00,48,167.04,128,Delayed,14,CON1903,8017.92,Yes
ORD01904,Supplier_D,Electronics,North,2023-06-21 20:00:00,2023-08-26 04:00:00,25,414.47,303,Delayed,19,CON1904,10361.75,Yes
ORD01905,Supplier_A,Electronics,East,2023-04-10 19:00:00,2023-09-18 09:00:00,24,385.65,88,Pending,2,CON1905,9255.6,Yes
ORD01906,Supplier_B,Electronics,South,2023-06-14 14:00:00,2023-04-17 22:00:00,47,144.41,894,Cancelled,18,CON1906,6787.27,Yes
ORD01907,Supplier_A,Furniture,South,2023-01-19 17:00:00,2023-05-15 13:00:00,84,12.08,916,Cancelled,5,CON1907,1014.72,Yes
ORD01908,Supplier_D,Food,East,2023-01-16 19:00:00,2023-06-19 12:00:00,94,63.49,161,Cancelled,27,CON1908,5968.06,Yes
ORD01909,Supplier_D,Furniture,North,2023-10-31 13:00:00,2023-05-25 01:00:00,69,439.27,921,Cancelled,16,CON1909,30309.63,Yes
ORD01910,Supplier_D,Food,South,2023-04-06 21:00:00,2023-10-08 15:00:00,67,419.1,35,Delayed,15,CON1910,28079.7,Yes
ORD01911,Supplier_D,Clothing,North,2023-11-18 06:00:00,2023-11-05 16:00:00,32,151.13,226,Pending,0,CON1911,4836.16,No
ORD01912,Supplier_A,Clothing,East,2023-08-30 08:00:00,2023-02-07 13:00:00,17,146.17,150,Pending,26,CON1912,2484.89,Yes
ORD01913,Supplier_D,Clothing,West,2023-10-28 16:00:00,2023-02-16 11:00:00,61,397.47,592,Delivered,-8,CON1913,24245.67,No
ORD01914,Supplier_C,Food,West,2023-07-24 09:00:00,2023-05-09 11:00:00,69,469.18,46,Delivered,15,CON1914,32373.42,Yes
ORD01915,Supplier_B,Clothing,West,2023-09-07 23:00:00,2023-10-20 23:00:00,11,390.67,715,Cancelled,23,CON1915,4297.37,Yes
ORD01916,Supplier_A,Furniture,West,2023-12-25 15:00:00,2023-08-09 06:00:00,38,304.76,939,Cancelled,22,CON1916,11580.88,Yes
ORD01917,Supplier_D,Furniture,East,2023-10-24 18:00:00,2023-11-11 01:00:00,68,125.12,659,Cancelled,4,CON1917,8508.16,Yes
ORD01918,Supplier_A,Clothing,East,2023-01-25 23:00:00,2023-03-12 18:00:00,19,265.25,230,Delayed,-9,CON1918,5039.75,No
ORD01919,Supplier_D,Food,West,2023-10-31 16:00:00,2023-04-29 18:00:00,87,120.59,538,Delayed,17,CON1919,10491.33,Yes
ORD01920,Supplier_B,Furniture,South,2023-11-27 01:00:00,2023-05-09 04:00:00,17,404.97,700,Delivered,9,CON1920,6884.49,Yes
ORD01921,Supplier_D,Food,North,2023-03-07 07:00:00,2023-01-15 01:00:00,13,196.55,164,Delivered,27,CON1921,2555.15,Yes
ORD01922,Supplier_A,Furniture,West,2023-02-15 14:00:00,2023-01-17 23:00:00,91,417.68,723,Delivered,5,CON1922,38008.88,Yes
ORD01923,Supplier_C,Food,West,2023-09-15 23:00:00,2023-09-04 04:00:00,1,193.9,819,Cancelled,-7,CON1923,193.9,No
ORD01924,Supplier_D,Clothing,East,2023-03-02 18:00:00,2023-03-18 12:00:00,2,412.95,586,Cancelled,-3,CON1924,825.9,No
ORD01925,Supplier_A,Furniture,West,2023-12-02 06:00:00,2023-04-08 20:00:00,82,169.99,603,Delivered,9,CON1925,13939.18,Yes
ORD01926,Supplier_B,Furniture,South,2023-07-25 14:00:00,2023-08-08 16:00:00,97,222.87,573,Delivered,15,CON1926,21618.39,Yes
ORD01927,Supplier_C,Clothing,North,2023-02-26 10:00:00,2023-05-24 21:00:00,66,309.67,65,Cancelled,21,CON1927,20438.22,Yes
ORD01928,Supplier_D,Clothing,North,2023-09-27 17:00:00,2023-05-19 03:00:00,68,39.79,919,Pending,2,CON1928,2705.72,Yes
ORD01929,Supplier_A,Electronics,South,2023-12-17 04:00:00,2023-10-27 21:00:00,16,474.36,79,Delayed,-6,CON1929,7589.76,No
ORD01930,Supplier_A,Food,South,2023-06-12 06:00:00,2023-07-22 22:00:00,4,288.93,139,Delayed,2,CON1930,1155.72,Yes
ORD01931,Supplier_B,Electronics,South,2023-12-01 16:00:00,2023-10-10 23:00:00,57,256.37,399,Pending,0,CON1931,14613.09,No
ORD01932,Supplier_A,Food,South,2023-05-04 11:00:00,2023-01-11 11:00:00,73,420.5,931,Pending,26,CON1932,30696.5,Yes
ORD01933,Supplier_C,Electronics,North,2023-05-07 18:00:00,2023-09-12 01:00:00,85,433.55,129,Delayed,21,CON1933,36851.75,Yes
ORD01934,Supplier_B,Furniture,South,2023-10-18 13:00:00,2023-08-27 16:00:00,23,263.52,984,Cancelled,7,CON1934,6060.96,Yes
ORD01935,Supplier_C,Food,East,2023-10-25 11:00:00,2023-12-09 19:00:00,2,463.99,765,Cancelled,18,CON1935,927.98,Yes
ORD01936,Supplier_B,Electronics,South,2023-10-16 18:00:00,2023-11-21 13:00:00,67,37.05,445,Pending,4,CON1936,2482.35,Yes
ORD01937,Supplier_A,Clothing,South,2023-03-14 04:00:00,2023-03-06 10:00:00,87,61.05,831,Cancelled,9,CON1937,5311.35,Yes
ORD01938,Supplier_C,Food,South,2023-11-24 22:00:00,2023-01-30 19:00:00,26,300.41,28,Delivered,25,CON1938,7810.66,Yes
ORD01939,Supplier_B,Furniture,North,2023-08-11 12:00:00,2023-03-15 11:00:00,7,180.26,987,Pending,-6,CON1939,1261.82,No
ORD01940,Supplier_A,Electronics,North,2023-08-01 23:00:00,2023-03-06 13:00:00,44,234.79,201,Cancelled,29,CON1940,10330.76,Yes
ORD01941,Supplier_D,Clothing,West,2023-05-09 09:00:00,2023-01-04 21:00:00,33,167.4,236,Delivered,26,CON1941,5524.2,Yes
ORD01942,Supplier_D,Electronics,East,2023-11-22 02:00:00,2023-09-19 11:00:00,64,205.34,598,Pending,22,CON1942,13141.76,Yes
ORD01943,Supplier_B,Electronics,East,2023-11-10 15:00:00,2023-05-12 03:00:00,36,412.21,607,Pending,7,CON1943,14839.56,Yes
ORD01944,Supplier_B,Furniture,South,2023-07-22 20:00:00,2023-07-17 20:00:00,4,298.77,798,Delivered,8,CON1944,1195.08,Yes
ORD01945,Supplier_D,Food,West,2023-03-05 17:00:00,2023-11-16 17:00:00,23,498.69,338,Pending,21,CON1945,11469.87,Yes
ORD01946,Supplier_B,Furniture,North,2023-02-15 01:00:00,2023-02-24 15:00:00,25,394.51,398,Delivered,11,CON1946,9862.75,Yes
ORD01947,Supplier_D,Food,South,2023-11-30 02:00:00,2024-01-02 07:00:00,90,140.46,438,Pending,-10,CON1947,12641.4,No
ORD01948,Supplier_A,Clothing,East,2023-05-28 03:00:00,2023-07-27 10:00:00,92,135.85,288,Cancelled,14,CON1948,12498.2,Yes
ORD01949,Supplier_B,Food,East,2023-01-30 20:00:00,2023-02-02 00:00:00,92,171.27,251,Delayed,9,CON1949,15756.84,Yes
ORD01950,Supplier_C,Food,East,2023-09-17 13:00:00,2023-09-20 11:00:00,85,422.41,976,Pending,24,CON1950,35904.85,Yes
ORD01951,Supplier_D,Electronics,East,2023-01-09 12:00:00,2023-07-11 16:00:00,74,18.51,691,Delayed,-5,CON1951,1369.74,No
ORD01952,Supplier_C,Food,West,2023-10-10 16:00:00,2023-08-01 12:00:00,27,118.94,99,Delayed,-5,CON1952,3211.38,No
ORD01953,Supplier_D,Clothing,North,2023-06-20 14:00:00,2023-02-10 05:00:00,51,452.93,915,Cancelled,26,CON1953,23099.43,Yes
ORD01954,Supplier_D,Electronics,North,2023-08-17 10:00:00,2023-07-31 10:00:00,79,321.75,584,Pending,-8,CON1954,25418.25,No
ORD01955,Supplier_A,Furniture,North,2023-08-28 04:00:00,2023-02-02 23:00:00,81,117.29,421,Delivered,26,CON1955,9500.49,Yes
ORD01956,Supplier_A,Clothing,West,2023-10-28 19:00:00,2023-04-13 14:00:00,99,113.48,642,Delivered,20,CON1956,11234.52,Yes
ORD01957,Supplier_D,Clothing,West,2023-09-14 10:00:00,2024-01-04 11:00:00,69,432.0,693,Delivered,24,CON1957,29808.0,Yes
ORD01958,Supplier_C,Food,North,2023-07-21 18:00:00,2023-01-17 16:00:00,80,447.41,705,Delivered,4,CON1958,35792.8,Yes
ORD01959,Supplier_C,Electronics,West,2023-12-04 15:00:00,2023-01-05 17:00:00,23,131.78,17,Cancelled,6,CON1959,3030.94,Yes
ORD01960,Supplier_B,Furniture,North,2023-03-26 02:00:00,2023-09-11 18:00:00,9,213.15,470,Delayed,4,CON1960,1918.35,Yes
ORD01961,Supplier_D,Furniture,South,2023-07-30 11:00:00,2023-08-22 07:00:00,33,418.12,637,Cancelled,-6,CON1961,13797.96,No
ORD01962,Supplier_C,Electronics,South,2023-12-29 21:00:00,2023-04-22 15:00:00,35,386.65,722,Delayed,11,CON1962,13532.75,Yes
ORD01963,Supplier_D,Food,West,2023-11-23 11:00:00,2023-03-06 03:00:00,50,407.89,6,Delayed,0,CON1963,20394.5,No
ORD01964,Supplier_D,Clothing,East,2023-03-01 22:00:00,2023-05-07 17:00:00,24,261.61,418,Delivered,17,CON1964,6278.64,Yes
ORD01965,Supplier_B,Food,North,2023-06-20 06:00:00,2023-11-23 11:00:00,88,456.22,379,Delayed,3,CON1965,40147.36,Yes
ORD01966,Supplier_C,Furniture,East,2023-08-02 15:00:00,2023-11-03 23:00:00,24,166.35,507,Cancelled,28,CON1966,3992.4,Yes
ORD01967,Supplier_D,Food,North,2023-03-27 12:00:00,2023-03-08 13:00:00,19,82.55,113,Delayed,-8,CON1967,1568.45,No
ORD01968,Supplier_B,Food,North,2023-11-10 17:00:00,2023-08-23 05:00:00,39,355.82,851,Delayed,0,CON1968,13876.98,No
ORD01969,Supplier_C,Food,East,2023-10-25 19:00:00,2023-06-14 14:00:00,61,271.98,510,Delayed,19,CON1969,16590.78,Yes
ORD01970,Supplier_B,Electronics,South,2023-07-02 00:00:00,2023-06-09 04:00:00,25,428.02,595,Cancelled,27,CON1970,10700.5,Yes
ORD01971,Supplier_B,Clothing,North,2023-07-08 05:00:00,2024-01-04 15:00:00,95,45.17,850,Cancelled,-6,CON1971,4291.15,No
ORD01972,Supplier_C,Electronics,West,2023-04-07 08:00:00,2023-02-22 08:00:00,25,422.63,872,Delivered,11,CON1972,10565.75,Yes
ORD01973,Supplier_B,Clothing,West,2023-08-21 09:00:00,2023-04-06 08:00:00,27,150.18,975,Cancelled,2,CON1973,4054.86,Yes
ORD01974,Supplier_D,Electronics,East,2023-02-21 20:00:00,2023-03-28 07:00:00,32,329.15,613,Delivered,10,CON1974,10532.8,Yes
ORD01975,Supplier_D,Clothing,North,2023-04-11 16:00:00,2023-01-24 07:00:00,11,24.86,468,Delayed,26,CON1975,273.46,Yes
ORD01976,Supplier_A,Food,North,2023-09-28 10:00:00,2023-11-26 12:00:00,69,306.74,92,Delayed,14,CON1976,21165.06,Yes
ORD01977,Supplier_A,Food,North,2023-09-15 00:00:00,2023-10-15 17:00:00,33,360.05,491,Delivered,10,CON1977,11881.65,Yes
ORD01978,Supplier_D,Clothing,North,2023-09-01 07:00:00,2023-11-05 10:00:00,19,187.53,827,Pending,17,CON1978,3563.07,Yes
ORD01979,Supplier_A,Electronics,North,2023-12-25 16:00:00,2023-05-11 01:00:00,16,111.63,101,Pending,-7,CON1979,1786.08,No
ORD01980,Supplier_B,Clothing,South,2023-12-17 06:00:00,2023-05-10 01:00:00,99,271.13,492,Delivered,18,CON1980,26841.87,Yes
ORD01981,Supplier_C,Food,South,2023-10-23 17:00:00,2023-02-13 17:00:00,11,417.43,762,Delivered,24,CON1981,4591.73,Yes
ORD01982,Supplier_C,Clothing,West,2023-07-28 17:00:00,2023-03-28 11:00:00,75,165.16,535,Cancelled,12,CON1982,12387.0,Yes
ORD01983,Supplier_A,Clothing,East,2023-03-07 22:00:00,2023-06-01 21:00:00,74,129.97,484,Delayed,-4,CON1983,9617.78,No
ORD01984,Supplier_D,Electronics,West,2023-11-25 04:00:00,2023-07-11 03:00:00,98,143.07,988,Delivered,-2,CON1984,14020.86,No
ORD01985,Supplier_C,Food,North,2023-04-12 03:00:00,2023-12-17 16:00:00,69,474.82,478,Pending,12,CON1985,32762.58,Yes
ORD01986,Supplier_C,Electronics,North,2023-08-27 09:00:00,2023-07-04 11:00:00,87,182.84,876,Cancelled,-8,CON1986,15907.08,No
ORD01987,Supplier_D,Electronics,South,2023-12-17 23:00:00,2023-05-20 11:00:00,55,6.78,166,Delivered,-2,CON1987,372.9,No
ORD01988,Supplier_B,Electronics,West,2023-07-25 10:00:00,2023-05-21 22:00:00,25,391.93,139,Cancelled,-7,CON1988,9798.25,No
ORD01989,Supplier_C,Food,West,2023-07-01 09:00:00,2023-09-14 21:00:00,93,351.14,93,Delivered,14,CON1989,32656.02,Yes
ORD01990,Supplier_D,Electronics,North,2023-11-23 08:00:00,2023-07-30 01:00:00,77,68.64,180,Pending,-5,CON1990,5285.28,No
ORD01991,Supplier_B,Furniture,North,2023-08-12 23:00:00,2023-09-27 03:00:00,96,492.53,575,Delivered,7,CON1991,47282.88,Yes
ORD01992,Supplier_C,Electronics,North,2023-01-17 18:00:00,2023-11-03 01:00:00,34,305.99,3,Delivered,-4,CON1992,10403.66,No
ORD01993,Supplier_C,Furniture,East,2023-10-01 15:00:00,2023-05-05 19:00:00,12,252.89,605,Cancelled,24,CON1993,3034.68,Yes
ORD01994,Supplier_D,Clothing,North,2023-07-22 17:00:00,2024-01-02 17:00:00,88,194.2,388,Cancelled,20,CON1994,17089.6,Yes
ORD01995,Supplier_D,Electronics,West,2023-12-06 10:00:00,2023-05-21 09:00:00,21,449.84,271,Delayed,27,CON1995,9446.64,Yes
ORD01996,Supplier_C,Clothing,West,2023-01-03 16:00:00,2023-09-01 08:00:00,29,125.76,794,Pending,21,CON1996,3647.04,Yes
ORD01997,Supplier_A,Clothing,East,2023-04-04 05:00:00,2023-07-12 20:00:00,51,146.46,131,Delayed,24,CON1997,7469.46,Yes
ORD01998,Supplier_D,Furniture,East,2023-11-20 18:00:00,2023-05-24 16:00:00,23,65.59,583,Delayed,17,CON1998,1508.57,Yes
ORD01999,Supplier_B,Food,South,2023-01-08 04:00:00,2023-06-21 20:00:00,33,380.76,815,Cancelled,-6,CON1999,12565.08,No
ORD02000,Supplier_C,Food,East,2023-11-27 15:00:00,2023-12-24 07:00:00,8,299.8,903,Delayed,19,CON2000,2398.4,Yes
ORD02001,Supplier_D,Food,East,2023-04-22 11:00:00,2023-05-26 21:00:00,42,306.49,592,Cancelled,11,CON2001,12872.58,Yes
ORD02002,Supplier_B,Furniture,North,2023-06-16 21:00:00,2023-10-28 06:00:00,77,113.14,511,Cancelled,6,CON2002,8711.78,Yes
ORD02003,Supplier_B,Clothing,South,2023-09-30 16:00:00,2023-11-08 00:00:00,69,327.33,685,Pending,-1,CON2003,22585.77,No
ORD02004,Supplier_C,Food,West,2023-02-09 12:00:00,2023-07-15 02:00:00,41,383.9,811,Delivered,-4,CON2004,15739.9,No
ORD02005,Supplier_B,Electronics,South,2023-03-12 14:00:00,2023-04-29 04:00:00,74,182.15,962,Delayed,-7,CON2005,13479.1,No
ORD02006,Supplier_D,Furniture,West,2023-07-18 05:00:00,2023-01-03 20:00:00,63,401.67,986,Cancelled,16,CON2006,25305.21,Yes
ORD02007,Supplier_D,Electronics,East,2023-09-19 18:00:00,2023-01-28 09:00:00,14,177.65,51,Delivered,-4,CON2007,2487.1,No
ORD02008,Supplier_C,Electronics,West,2023-01-06 22:00:00,2023-10-12 12:00:00,88,380.28,289,Delivered,12,CON2008,33464.64,Yes
ORD02009,Supplier_C,Electronics,South,2023-09-08 01:00:00,2023-04-27 08:00:00,62,21.7,445,Pending,0,CON2009,1345.4,No
ORD02010,Supplier_D,Food,East,2023-10-05 04:00:00,2024-01-03 01:00:00,75,277.83,236,Delivered,-3,CON2010,20837.25,No
ORD02011,Supplier_D,Furniture,West,2023-07-10 21:00:00,2023-11-26 03:00:00,46,484.92,788,Delivered,-3,CON2011,22306.32,No
ORD02012,Supplier_C,Electronics,East,2023-07-31 23:00:00,2023-03-23 06:00:00,67,490.72,490,Pending,26,CON2012,32878.24,Yes
ORD02013,Supplier_D,Electronics,East,2023-03-02 20:00:00,2023-02-06 16:00:00,93,144.47,279,Delivered,-6,CON2013,13435.71,No
ORD02014,Supplier_C,Electronics,South,2023-06-11 23:00:00,2023-09-08 12:00:00,53,223.49,43,Delivered,-4,CON2014,11844.97,No
ORD02015,Supplier_A,Furniture,North,2023-12-20 12:00:00,2024-01-01 07:00:00,52,36.17,881,Delayed,11,CON2015,1880.84,Yes
ORD02016,Supplier_C,Furniture,North,2023-02-04 21:00:00,2023-11-24 23:00:00,94,437.3,765,Delayed,25,CON2016,41106.2,Yes
ORD02017,Supplier_A,Clothing,West,2023-09-01 14:00:00,2023-06-23 10:00:00,7,286.44,936,Pending,-9,CON2017,2005.08,No
ORD02018,Supplier_D,Electronics,North,2023-12-19 15:00:00,2023-06-29 02:00:00,81,195.62,924,Delivered,13,CON2018,15845.22,Yes
ORD02019,Supplier_A,Clothing,North,2023-04-09 17:00:00,2023-01-27 06:00:00,84,60.82,358,Delayed,-9,CON2019,5108.88,No
ORD02020,Supplier_D,Clothing,South,2023-05-13 06:00:00,2023-07-30 06:00:00,54,473.65,645,Delayed,1,CON2020,25577.1,Yes
ORD02021,Supplier_D,Food,West,2023-09-07 09:00:00,2023-01-02 16:00:00,11,267.46,567,Delivered,15,CON2021,2942.06,Yes
ORD02022,Supplier_C,Clothing,East,2023-02-06 18:00:00,2023-08-28 22:00:00,25,145.05,525,Cancelled,27,CON2022,3626.25,Yes
ORD02023,Supplier_D,Food,West,2023-05-13 03:00:00,2023-05-01 17:00:00,59,178.36,689,Delivered,-5,CON2023,10523.24,No
ORD02024,Supplier_B,Clothing,West,2023-03-27 00:00:00,2023-11-21 13:00:00,88,139.0,461,Delayed,12,CON2024,12232.0,Yes
ORD02025,Supplier_D,Food,North,2023-10-08 12:00:00,2023-08-04 13:00:00,66,302.9,100,Cancelled,-9,CON2025,19991.4,No
ORD02026,Supplier_B,Clothing,East,2023-09-23 12:00:00,2023-08-11 07:00:00,27,465.33,691,Pending,15,CON2026,12563.91,Yes
ORD02027,Supplier_D,Furniture,East,2023-09-07 09:00:00,2023-04-15 12:00:00,83,429.06,983,Pending,3,CON2027,35611.98,Yes
ORD02028,Supplier_A,Furniture,North,2023-11-12 02:00:00,2023-09-22 10:00:00,58,232.89,460,Delivered,7,CON2028,13507.62,Yes
ORD02029,Supplier_B,Food,South,2023-09-03 20:00:00,2024-01-03 23:00:00,93,414.12,768,Delayed,27,CON2029,38513.16,Yes
ORD02030,Supplier_A,Clothing,West,2023-11-28 21:00:00,2023-10-11 09:00:00,11,214.44,267,Pending,21,CON2030,2358.84,Yes
ORD02031,Supplier_B,Clothing,West,2023-08-10 12:00:00,2023-05-15 13:00:00,55,129.89,882,Delayed,3,CON2031,7143.95,Yes
ORD02032,Supplier_D,Electronics,South,2023-12-19 17:00:00,2023-07-04 15:00:00,19,491.79,361,Pending,19,CON2032,9344.01,Yes
ORD02033,Supplier_B,Furniture,East,2023-01-25 13:00:00,2023-06-09 15:00:00,92,155.42,407,Pending,2,CON2033,14298.64,Yes
ORD02034,Supplier_D,Electronics,East,2023-07-30 23:00:00,2023-12-31 04:00:00,39,165.24,36,Pending,29,CON2034,6444.36,Yes
ORD02035,Supplier_A,Food,West,2023-06-01 09:00:00,2023-05-14 05:00:00,85,494.9,467,Cancelled,20,CON2035,42066.5,Yes
ORD02036,Supplier_D,Furniture,North,2023-03-24 22:00:00,2023-03-04 09:00:00,90,71.29,965,Delivered,26,CON2036,6416.1,Yes
ORD02037,Supplier_C,Furniture,East,2023-09-29 11:00:00,2023-05-21 02:00:00,86,381.46,715,Cancelled,27,CON2037,32805.56,Yes
ORD02038,Supplier_B,Clothing,East,2023-02-22 10:00:00,2023-07-10 21:00:00,70,468.23,980,Cancelled,11,CON2038,32776.1,Yes
ORD02039,Supplier_B,Food,West,2023-04-30 10:00:00,2023-04-12 12:00:00,11,258.34,258,Cancelled,17,CON2039,2841.74,Yes
ORD02040,Supplier_B,Food,West,2023-06-05 18:00:00,2023-04-01 15:00:00,14,6.25,508,Cancelled,8,CON2040,87.5,Yes
ORD02041,Supplier_D,Food,West,2023-01-24 19:00:00,2023-05-14 14:00:00,60,190.65,666,Pending,5,CON2041,11439.0,Yes
ORD02042,Supplier_D,Electronics,South,2023-12-31 00:00:00,2023-12-27 03:00:00,36,60.23,749,Delayed,-6,CON2042,2168.28,No
ORD02043,Supplier_D,Furniture,East,2023-06-25 22:00:00,2023-12-08 02:00:00,41,211.01,308,Cancelled,-9,CON2043,8651.41,No
ORD02044,Supplier_B,Food,West,2023-01-27 13:00:00,2023-07-11 04:00:00,2,396.06,611,Pending,-1,CON2044,792.12,No
ORD02045,Supplier_C,Furniture,West,2023-12-10 00:00:00,2023-02-13 06:00:00,57,222.16,272,Delivered,8,CON2045,12663.12,Yes
ORD02046,Supplier_C,Electronics,South,2023-07-23 10:00:00,2023-03-09 20:00:00,60,218.8,624,Delivered,9,CON2046,13128.0,Yes
ORD02047,Supplier_D,Clothing,West,2023-07-03 00:00:00,2023-02-07 05:00:00,20,280.61,109,Pending,18,CON2047,5612.2,Yes
ORD02048,Supplier_A,Food,North,2023-06-03 00:00:00,2023-10-17 01:00:00,22,292.94,654,Cancelled,14,CON2048,6444.68,Yes
ORD02049,Supplier_D,Electronics,South,2023-10-30 09:00:00,2023-04-25 15:00:00,4,428.87,678,Cancelled,6,CON2049,1715.48,Yes
ORD02050,Supplier_A,Electronics,East,2023-07-16 07:00:00,2023-04-30 20:00:00,56,157.64,259,Pending,2,CON2050,8827.84,Yes
ORD02051,Supplier_C,Clothing,North,2023-08-24 03:00:00,2023-04-20 16:00:00,93,411.73,656,Cancelled,5,CON2051,38290.89,Yes
ORD02052,Supplier_C,Clothing,South,2023-01-07 15:00:00,2023-02-24 01:00:00,58,285.14,741,Delivered,24,CON2052,16538.12,Yes
